Out_Date,Out_Day,Out_Weekday,Out_Month,out_Year,Out_Time,Out_Cities,Out_Airline,Return_Date,Return_Day,Return_Weekday,Return_Month,Return_Year,Return_Time,Return_Cities,Return_Airline,Out_Travel_Time,Return_Travel_Time,Out_Journey_Type,Return_Journey_Type,Out_Stop_Cities,Return_Stop_Cities,Price,timestamp,sort
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,30/1/2021,30,Saturday,January,2021,03:00–05:15,PNQ Lohegaon,IndiGo,2h 20m,2h 15m,direct,direct,0,0,11077,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,16:20–18:35,BBI Bhubaneswar,AirAsia India,31/1/2021,31,Sunday,January,2021,19:05–21:10,PNQ Lohegaon,AirAsia India,2h 15m,2h 05m,direct,direct,0,0,11322,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,16:20–18:35,BBI Bhubaneswar,AirAsia India,31/1/2021,31,Sunday,January,2021,03:00–05:15,PNQ Lohegaon,IndiGo,2h 15m,2h 15m,direct,direct,0,0,11754,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,00:25–05:10,PNQ Lohegaon,IndiGo,2h 20m,4h 45m,direct,1 stop,0,0,9370,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,15:35–20:45,PNQ Lohegaon,IndiGo,2h 20m,5h 10m,direct,1 stop,0,0,9370,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,20:30–07:55,+1 PNQ,IndiGo,2h 20m,11h 25m,direct,1 stop,0,0,9101,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,13:55–23:30,PNQ Lohegaon,IndiGo,2h 20m,9h 35m,direct,1 stop,0,0,9142,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,23:50–08:35,+1 PNQ,AirAsia India,2h 20m,8h 45m,direct,1 stop,0,0,9277,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,23:55–11:35,+1 PNQ,IndiGo,2h 20m,11h 40m,direct,1 stop,0,0,9342,20211227-1633,Cheap
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,19:05–21:10,PNQ Lohegaon,AirAsia India,2h 20m,2h 05m,direct,direct,0,0,9386,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,23:55–07:55,+1 PNQ,IndiGo,2h 20m,8h 00m,direct,1 stop,0,0,9101,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,03:00–05:15,PNQ Lohegaon,IndiGo,2h 20m,2h 15m,direct,direct,0,0,9475,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,30/1/2021,30,Saturday,January,2021,19:05–21:10,PNQ Lohegaon,AirAsia India,2h 20m,2h 05m,direct,direct,0,0,10841,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,1/2/2021,01,Monday,February,2021,19:05–21:10,PNQ Lohegaon,AirAsia India,2h 20m,2h 05m,direct,direct,0,0,10951,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,1/2/2021,01,Monday,February,2021,03:00–05:15,PNQ Lohegaon,IndiGo,2h 20m,2h 15m,direct,direct,0,0,11077,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,30/1/2021,30,Saturday,January,2021,03:00–05:15,PNQ Lohegaon,IndiGo,2h 20m,2h 15m,direct,direct,0,0,11077,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,16:20–18:35,BBI Bhubaneswar,AirAsia India,31/1/2021,31,Sunday,January,2021,19:05–21:10,PNQ Lohegaon,AirAsia India,2h 15m,2h 05m,direct,direct,0,0,11322,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,16:20–18:35,BBI Bhubaneswar,AirAsia India,31/1/2021,31,Sunday,January,2021,03:00–05:15,PNQ Lohegaon,IndiGo,2h 15m,2h 15m,direct,direct,0,0,11754,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,00:25–05:10,PNQ Lohegaon,IndiGo,2h 20m,4h 45m,direct,1 stop,0,0,9370,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,15:35–20:45,PNQ Lohegaon,IndiGo,2h 20m,5h 10m,direct,1 stop,0,0,9370,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,20:30–07:55,+1 PNQ,IndiGo,2h 20m,11h 25m,direct,1 stop,0,0,9101,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,13:55–23:30,PNQ Lohegaon,IndiGo,2h 20m,9h 35m,direct,1 stop,0,0,9142,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,23:50–08:35,+1 PNQ,AirAsia India,2h 20m,8h 45m,direct,1 stop,0,0,9277,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,00:40–03:00,BBI Bhubaneswar,IndiGo,31/1/2021,31,Sunday,January,2021,23:55–11:35,+1 PNQ,IndiGo,2h 20m,11h 40m,direct,1 stop,0,0,9342,20211227-1638,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,07:00–11:20,CCU Netaji,IndiGo,1h 50m,4h 20m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,12:55–17:25,CCU Netaji,IndiGo,1h 50m,4h 30m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,08:05–13:10,CCU Netaji,IndiGo,1h 50m,5h 05m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,07:15–12:30,CCU Netaji,IndiGo,1h 50m,5h 15m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,17:25–23:05,CCU Netaji,IndiGo,1h 50m,5h 40m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,16:20–22:20,CCU Netaji,IndiGo,1h 50m,6h 00m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,17:45–23:55,CCU Netaji,IndiGo,1h 50m,6h 10m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,11:05–17:20,CCU Netaji,IndiGo,1h 50m,6h 15m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,06:25–13:10,CCU Netaji,IndiGo,1h 50m,6h 45m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,12:55–19:50,CCU Netaji,IndiGo,1h 50m,6h 55m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,23:55–07:45,+1 CCU,IndiGo,1h 50m,7h 50m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,14:50–22:45,CCU Netaji,IndiGo,1h 50m,7h 55m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,04:45–13:10,CCU Netaji,IndiGo,1h 50m,8h 25m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,12:55–21:40,CCU Netaji,IndiGo,1h 50m,8h 45m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,08:05–17:05,CCU Netaji,IndiGo,1h 50m,9h 00m,direct,1 stop,0,0,7231,20211227-1728,Best
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 05m,2h 10m,direct,direct,0,0,8340,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,1h 50m,2h 10m,direct,direct,0,0,7398,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,07:00–11:20,CCU Netaji,IndiGo,1h 50m,4h 20m,direct,1 stop,0,0,7231,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7544,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,19:55–22:00,CCU Netaji,IndiGo,1h 50m,2h 05m,direct,direct,0,0,7545,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,06:50–09:05,CCU Netaji,IndiGo,1h 50m,2h 15m,direct,direct,0,0,7545,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,2/2/2021,02,Tuesday,February,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7852,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,30/1/2021,30,Saturday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7852,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,28/1/2021,28,Thursday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7852,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 05m,2h 10m,direct,direct,0,0,7934,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,03:55–06:05,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 10m,2h 10m,direct,direct,0,0,7970,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,05:45–07:55,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 10m,2h 10m,direct,direct,0,0,7970,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,8043,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,03:55–06:05,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,8079,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,05:45–07:55,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,8079,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,19:55–22:00,CCU Netaji,IndiGo,2h 05m,2h 05m,direct,direct,0,0,8081,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,06:50–09:05,CCU Netaji,IndiGo,2h 05m,2h 15m,direct,direct,0,0,8081,20211227-1725,Cheap
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 05m,2h 10m,direct,direct,0,0,8340,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,1h 50m,2h 10m,direct,direct,0,0,7398,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,07:00–11:20,CCU Netaji,IndiGo,1h 50m,4h 20m,direct,1 stop,0,0,7231,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7544,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,19:55–22:00,CCU Netaji,IndiGo,1h 50m,2h 05m,direct,direct,0,0,7545,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,31/1/2021,31,Sunday,January,2021,06:50–09:05,CCU Netaji,IndiGo,1h 50m,2h 15m,direct,direct,0,0,7545,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,2/2/2021,02,Tuesday,February,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7852,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,30/1/2021,30,Saturday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7852,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,06:05–07:55,HYD Rajiv,GoFirst,28/1/2021,28,Thursday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,7852,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 05m,2h 10m,direct,direct,0,0,7934,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,03:55–06:05,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 10m,2h 10m,direct,direct,0,0,7970,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,05:45–07:55,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,23:20–01:30,+1 CCU,IndiGo,2h 10m,2h 10m,direct,direct,0,0,7970,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,8043,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,03:55–06:05,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,8079,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,05:45–07:55,HYD Rajiv,IndiGo,31/1/2021,31,Sunday,January,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,8079,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,19:55–22:00,CCU Netaji,IndiGo,2h 05m,2h 05m,direct,direct,0,0,8081,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,10:50–12:55,HYD Rajiv,AirAsia India,31/1/2021,31,Sunday,January,2021,06:50–09:05,CCU Netaji,IndiGo,2h 05m,2h 15m,direct,direct,0,0,8081,20211227-1730,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,21:45–23:55,BOM Chhatrapati,SpiceJet,2h 20m,2h 10m,direct,direct,0,0,5418,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,10:15–12:30,BOM Chhatrapati,SpiceJet,2h 20m,2h 15m,direct,direct,0,0,5418,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,07:20–09:35,BOM Chhatrapati,SpiceJet,2h 20m,2h 15m,direct,direct,0,0,5418,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,19:25–21:50,BOM Chhatrapati,SpiceJet,2h 20m,2h 25m,direct,direct,0,0,5418,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,16:30–18:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,12:30–14:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,14:30–16:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,08:00–10:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,06:00–08:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,18:00–20:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,20:15–22:25,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,13:30–15:45,BOM Chhatrapati,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,09:55–12:10,BOM Chhatrapati,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,12:15–14:30,BOM Chhatrapati,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,23:45–02:00,+1 BOM,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1712,Best
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,21:45–23:55,BOM Chhatrapati,SpiceJet,2h 20m,2h 10m,direct,direct,0,0,5418,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,10:15–12:30,BOM Chhatrapati,SpiceJet,2h 20m,2h 15m,direct,direct,0,0,5418,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,07:20–09:35,BOM Chhatrapati,SpiceJet,2h 20m,2h 15m,direct,direct,0,0,5418,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,19:25–21:50,BOM Chhatrapati,SpiceJet,2h 20m,2h 25m,direct,direct,0,0,5418,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,16:30–18:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,12:30–14:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,14:30–16:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,08:00–10:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,06:00–08:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,18:00–20:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,20:15–22:25,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,13:30–15:45,BOM Chhatrapati,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,09:55–12:10,BOM Chhatrapati,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,12:15–14:30,BOM Chhatrapati,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,23:45–02:00,+1 BOM,GoFirst,2h 20m,2h 15m,direct,direct,0,0,5422,20211227-1709,Cheap
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,21:45–23:55,BOM Chhatrapati,SpiceJet,2h 20m,2h 10m,direct,direct,0,0,5418,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,10:15–12:30,BOM Chhatrapati,SpiceJet,2h 20m,2h 15m,direct,direct,0,0,5418,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,07:20–09:35,BOM Chhatrapati,SpiceJet,2h 20m,2h 15m,direct,direct,0,0,5418,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,19:25–21:50,BOM Chhatrapati,SpiceJet,2h 20m,2h 25m,direct,direct,0,0,5418,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,16:30–18:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,12:30–14:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,14:30–16:35,BOM Chhatrapati,GoFirst,2h 20m,2h 05m,direct,direct,0,0,5422,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,08:00–10:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,06:00–08:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1715,fast
28/12/2021,28,Tuesday,December,2021,18:05–20:25,DEL Indira,GoFirst,31/1/2021,31,Sunday,January,2021,18:00–20:10,BOM Chhatrapati,GoFirst,2h 20m,2h 10m,direct,direct,0,0,5422,20211227-1715,fast
